GMStdGetViewVar_Desc,Get a variable pertaining to a room view.,"Получить переменную, относящуюся к обзору рума.",,GML Visual  library action description
GMStdCreateGrid_Name,Create Grid,Создать сетку,,GML Visual  library action name
GMStdCreateGrid_Desc,Create a new grid data structure.,Создать новую структуру данных сетки.,,GML Visual  library action description
GMStdCreateStack_Name,Create Stack,Создать стек,,GML Visual  library action name
GMStdCreateStack_Desc,Create a stack data structure.,Создать стек структуры данных.,,GML Visual  library action description
GMStdIfDSExists_Name,If Data Structure Exists,Если структура данных существует,,GML Visual  library action name
GMStdIfDSExists_Desc,Check if a data structure exists.,Проверить существует ли структура данных.,,GML Visual  library action description
GMStdIfDSEmpty_Name,If Data Structure Empty,Если структура данных пуста,,GML Visual  library action name
GMStdIfDSEmpty_Desc,Check if a data structure is empty.,"Проверить, пуста ли структура данных.",,GML Visual  library action description
GMStdDSClear_Name,Clear Data Structure,Очистить структуру данных,,GML Visual  library action name
GMStdDSClear_Desc,Clear the contents of a data structure.,Очистить контент структуры данных.,,GML Visual  library action description
GMStdDSFree_Name,Free Data Structure,Освободить структуру данных,,GML Visual  library action name
GMStdDSFree_Desc,Free an existing data structure.,Освободить существующую структуру данных.,,GML Visual  library action description
GMStdListAdd_Name,Add To List,Добавить в список,,GML Visual  library action name
GMStdListAdd_Desc,Add a value to a list.,Добавить значение в список.,,GML Visual  library action description
GMStdListRemove_Name,Remove From List,Удалить из списка,,GML Visual  library action name
GMStdListRemove_Desc,Remove a value from a list.,Удалить значение из списка.,,GML Visual  library action description
GMStdListGetAt_Name,Get List Item At,Получить элемент списка в,,GML Visual  library action name
GMStdListGetAt_Desc,Get a list item at an index.,Получить элемент списка на индексе.,,GML Visual  library action description
GMStdListIndexOf_Name,Get Index Of List Item,Получение индекса элемента списка,,GML Visual  library action name
GMStdListIndexOf_Desc,Get the index of a list item.,Получить индекс элемента списка.,,GML Visual  library action description
GMStdListInsert_Name,Insert Into List,Вставить в список,,GML Visual  library action name
GMStdListInsert_Desc,Insert an item into a list at an index.,Вставить элемент в список на индексе.,,GML Visual  library action description
GMStdListCount_Name,Get List Item Count,Получить число элементов списка,,GML Visual  library action name
GMStdListCount_Desc,Get the number of items in a list.,Получить число элементов в списке.,,GML Visual  library action description
GMStdMapSetValue_Name,Set Map Value,Установить значение карты,,GML Visual  library action name
GMStdMapSetValue_Desc,Set the value of a map entry.,Установить значение записи карты.,,GML Visual  library action description
GMStdMapGetValue_Name,Get Map Value,Получить значение карты,,GML Visual  library action name
GMStdMapGetValue_Desc,Get the value of a map entry.,Получить значение записи карты.,,GML Visual  library action description
GMStdMapRemove_Name,Remove Map Entry,Убрать запись карты,,GML Visual  library action name
GMStdMapRemove_Desc,Remove a map entry.,Убрать запись одной из карт.,,GML Visual  library action description
GMStdGridSetValue_Name,Set Grid Value,Установить значение сетки,,GML Visual  library action name
GMStdGridSetValue_Desc,Set a value in a grid.,Установить значение на сетке.,,GML Visual  library action description
GMStdGridGetValue_Name,Get Grid Value,Установить значение сетки,,GML Visual  library action name
GMStdGridGetValue_Desc,Get a value in a grid.,Получить значение на сетке.,,GML Visual  library action description
GMStdGridClear_Name,Clear Grid,Очистить сетку,,GML Visual  library action name
GMStdGridClear_Desc,Clear a grid to a specific value.,Очистить сетку до конкретного значения.,,GML Visual  library action description
GMStdStackPush_Name,Push Onto Stack,Вытолкнуть в стек,,GML Visual  library action name
GMStdStackPush_Desc,Push a value onto a stack.,Вытолкнуть значение в стек.,,GML Visual  library action description
GMStdStackPop_Name,Pop Stack,Вытолкнуть из стека,,GML Visual  library action name
GMStdStackPop_Desc,Pop a value off a stack.,Выталкивать значение из стека.,,GML Visual  library action description
GMStdPlayAudio_Name,Play Audio,Воспроизвести звук,,GML Visual  library action name
GMStdPlayAudio_Desc,Play a sound effect or a music track.,Воспроизвести звуковой эффект или музыкальный трек.,,GML Visual  library action description
GMStdStopAudio_Name,Stop Audio,Остановить воспроизведение звука,,GML Visual  library action name
GMStdStopAudio_Desc,Stop playing a sound effect or a music track.,Остановить воспроизведение звука или музыкального трека.,,GML Visual  library action description
GMStdStopAllAudio_Name,Stop All Audio,Остановить все звуки,,GML Visual  library action name
GMStdStopAllAudio_Desc,Stop all audio.,Остановить все звуки.,,GML Visual  library action description
GMStdPauseAudio_Name,Pause Audio,Поставить звуки на паузу,,GML Visual  library action name
GMStdPauseAudio_Desc,Pause a sound effect or a music track.,Поставить на паузу звуковой эффект или музыкальный трек.,,GML Visual  library action description
GMStdPauseAllAudio_Name,Pause All Audio,Все звуки на паузе,,GML Visual  library action name
GMStdPauseAllAudio_Desc,Pause all audio.,Поставить все звуки на паузу.,,GML Visual  library action description
GMStdResumeAudio_Name,Resume Audio,Возобновить звук,,GML Visual  library action name
GMStdResumeAudio_Desc,Resume playing a sound effect or a music track.,Возобновить воспроизведение звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdResumeAllAudio_Name,Resume All Audio,Возобновить все звуки,,GML Visual  library action name
GMStdResumeAllAudio_Desc,Resume playing all paused audio.,Возобновить воспроизведение всех поставленных на паузу звуков.,,GML Visual  library action description
GMStdIfAudioPlaying_Name,If Audio Is Playing,Воспроизводится ли звук,,GML Visual  library action name
GMStdIfAudioPlaying_Desc,Check if a sound effect or a music track is playing.,"Проверить, воспроизводятся ли звуковые эффекты или музыкальные треки.",,GML Visual  library action description
GMStdIfAudioPaused_Name,If Audio Is Paused,Стоит ли звук на паузе,,GML Visual  library action name
GMStdIfAudioPaused_Desc,Check if a sound effect or a music track is paused.,"Проверить, стоят ли на паузе звуковые эффекты или музыкальные треки.",,GML Visual  library action description
GMStdAudioSetPosition_Name,Set Audio Position,Установить позицию звука,,GML Visual  library action name
GMStdAudioSetPosition_Desc,Set the playback position of a sound effect or a music track.,Установить позицию воспроизведения звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdAudioGetLength_Name,Get Audio Length,Получить продолжительность звука,,GML Visual  library action name
GMStdAudioGetLength_Desc,Get the length of a sound effect or a music track in seconds.,Получить продолжительность звукового эффекта или музыкального трека в секундах.,,GML Visual  library action description
GMStdAudioSetPitch_Name,Set Audio Pitch,Установить высоту звука,,GML Visual  library action name
GMStdAudioSetPitch_Desc,Set the pitch of a sound effect or a music track.,Установить высоту звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdAudioGetPitch_Name,Get Audio Pitch,Получить высоту звука,,GML Visual  library action name
GMStdAudioGetPitch_Desc,Get the pitch of a sound effect or a music track.,Получить высоту звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdAudioSetVolume_Name,Set Audio Volume,Установить громкость звукового сигнала,,GML Visual  library action name
GMStdAudioSetVolume_Desc,Set the volume of a sound effect or a music track.,Установить громкость звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdAudioGetVolume_Name,Get Audio Volume,Получить громкость звукового сигнала,,GML Visual  library action name
GMStdAudioGetVolume_Desc,Get the volume of a sound effect or a music track.,Получить громкость звукового эффекта или музыкального трека.,,GML Visual  library action description
GMStdAudoSetMasterVolume_Name,Set Master Volume,Установить общую громкость,,GML Visual  library action name
GMStdAudoSetMasterVolume_Desc,Set the master volume that all other volumes are relative to.,"Установить общую громкость, с которой соотносятся другие громкости.",,GML Visual  library action description
GMStdAudioGetMasterVolume_Name,Get Master Volume,Получить общую громкость,,GML Visual  library action name
GMStdAudioGetMasterVolume_Desc,Get the master volume all other volumes are relative to.,"Получить общую громкость, с которой соотносятся другие громкости.",,GML Visual  library action description
GMStdGetCurrentRoom_Name,Get Current Room,Получить текущий рум,,GML Visual  library action name
GMStdGetCurrentRoom_Desc,Get the currently active room.,Получить активный в настоящее время рум.,,GML Visual  library action description
GMStdPreviousRoom_Name,Go To Previous Room,Перейти в предыдущий рум,,GML Visual  library action name
GMStdPreviousRoom_Desc,Go to the room that was previously active.,"Перейти в рум, который ранее был активным.",,GML Visual  library action description
GMStdNextRoom_Name,Go To Next Room,Перейти в следующий рум,,GML Visual  library action name
GMStdNextRoom_Desc,Go to the next room in the list.,Перейти в следующий в списке рум.,,GML Visual  library action description
GMStdRestartRoom_Name,Restart Room,Перезапустить рум,,GML Visual  library action name
GMStdRestartRoom_Desc,Restart the current room.,Перезапустить текущий рум.,,GML Visual  library action description
GMStdGoToRoom_Name,Go To Room,Перейти в рум,,GML Visual  library action name
GMStdGoToRoom_Desc,Go to a specific room.,Перейти в конкретный рум.,,GML Visual  library action description
GMStdIfFirstRoom_Name,If Room Is First,Является ли рум первым,,GML Visual  library action name
GMStdIfFirstRoom_Desc,Check if the current room is the first room or not.,"Проверить, является текущий рум первым или нет.",,GML Visual  library action description
GMStdIfLastRoom_Name,If Room Is Last,Является ли рум последним,,GML Visual  library action name
GMStdIfLastRoom_Desc,Check if the current room is the last room or not.,"Проверить, является текущий рум последним или нет.",,GML Visual  library action description
GMStdRestartGame_Name,Restart Game,Повторный запуск игры,,GML Visual  library action name
GMStdRestartGame_Desc,Restart the game.,Перезапустить эту игру.,,GML Visual  library action description
GMStdEndGame_Name,Exit Game,Выйти из игры,,GML Visual  library action name
GMStdEndGame_Desc,Exit the game application.,Выйти из игрового приложения.,,GML Visual  library action description
GMStdSaveGame_Name,Save Game,Сохранить игру,,GML Visual  library action name
GMStdSaveGame_Desc,Save the current progress.,Сохранить текущий прогресс.,,GML Visual  library action description
GMStdLoadGame_Name,Load Game,Загрузить игру,,GML Visual  library action name
GMStdLoadGame_Desc,Load the game from a save file.,Загрузить игру с файла сохранения.,,GML Visual  library action description
GMStdOpenIni_Name,Open Ini File,Открыть ini-файл,,GML Visual  library action name
GMStdOpenIni_Desc,Open an ini file for reading and writing. You can only have 1 ini file open at a time.,Открыть ini-файл для чтения и записи. Может быть открыт только 1 ini-файл.,,GML Visual  library action description
GMStdCloseIni_Name,Close Ini File,Закрыть ini-файл,,GML Visual  library action name
GMStdCloseIni_Desc,Close the currently open ini file.,Закрыть открытый в настоящее время ini-файл.,,GML Visual  library action description
GMStdInit,Initialise,Инициализировать,,GML Visual label
GMStdCondition,Condition,Условие,,GML Visual label
GMStdIncrement,Increment,Возрастание,,GML Visual label
GMStdView,View,Обзор,,GML Visual label
GMStdIniWrite_Name,Write To Ini File,Записать в ini-файл,,GML Visual  library action name
GMStdIniWrite_Desc,Write a string or numeric value to an ini file.,Записать цепочку или цифровое значение в ini-файл.,,GML Visual  library action description
GMStdIniRead_Name,Read Ini File,Прочитать ini-файл,,GML Visual  library action name
GMStdIniRead_Desc,Read a string or numeric value from an ini file.,Прочитать цепочку или цифровое значение из ini-файла.,,GML Visual  library action description
GMStdSetTimeline_Name,Set Instance Timeline,Установить временную шкалу экземпляра,,GML Visual  library action name
GMStdSetTimeline_Desc,Attach a timeline to an instance.,Присоединить временную шкалу к экземпляру.,,GML Visual  library action description
GMStdPositionTimeline_Name,Set Timeline Moment,Установить момент временной шкалы,,GML Visual  library action name
GMStdPositionTimeline_Desc,Set the current moment of an instance's timeline.,Установить текущий момент временной шкалы экземпляра.,,GML Visual  library action description
GMStdSpeedTimeline_Name,Set Timeline Speed,Установить скорость временной шкалы,,GML Visual  library action name
GMStdSpeedTimeline_Desc,Set the speed of an instance's timeline.,Установить скорость временной шкалы экземпляра.,,GML Visual  library action description
GMStdSetTimelineState_Name,Set Timeline State,Установить состояние временной шкалы,,GML Visual  library action name
GMStdSetTimelineState_Desc,Set the state of an instance's timeline.,Установить состояние временной шкалы экземпляра.,,GML Visual  library action description
GMStdStartPath_Name,Start Following Path,Начать следующий путь,,GML Visual  library action name
GMStdStartPath_Desc,Start following a path with an instance.,Начать следующий путь с экземпляра.,,GML Visual  library action description
GMStdStopPath_Name,Stop Following Path,Остановить следующий путь,,GML Visual  library action name
GMStdStopPath_Desc,Stop an instance from following a path.,Остановить экземпляр со следующего пути.,,GML Visual  library action description
GMStdPathPosition_Name,Set Position Along Path,Установить позицию на пути,,GML Visual  library action name
GMStdPathPosition_Desc,Set the position of the instance along the path it is following.,Установить позицию экземпляра на его пути.,,GML Visual  library action description
GMStdPathSpeed_Name,Set Path Follow Speed,Установить скорость следования пути,,GML Visual  library action name
GMStdPathSpeed_Desc,Set the speed of the instance following a path.,Установить скорость экземпляра на пути.,,GML Visual  library action description
GMStdDebugShowMessage_Name,Show Debug Message,Отобразить сообщение отладки,,GML Visual  library action name
GMStdDebugShowMessage_Desc,Display a debug message in the output console.,Отобразить сообщение отладки в консоли вывода.,,GML Visual  library action description
GMStdSetWindowState_Name,Set Window State,Установить состояние окна,,GML Visual  library action name
GMStdSetWindowState_Desc,Set the window state of the game.,Установить состояние окна игры.,,GML Visual  library action description
GMStdPartTypeDestroy_Name,Destroy Particle Type,Уничтожение типа частицы,,GML Visual  library action name
GMStdPartTypeDestroy_Desc,Destroy the particle type.,Уничтожить тип частицы.,,GML Visual  library action description
GMStdPartTypeOrientation_Name,Set Particle Orientation,Установить ориентацию частицы,,GML Visual  library action name
GMStdPartTypeOrientation_Desc,Set the orientation of a particle type.,Установить ориентацию типа частицы.,,GML Visual  library action description
GMStdPartCreateBurst_Name,Burst Particles,Частицы всплеска,,GML Visual  library action name
GMStdPartCreateBurst_Desc,Create a burst of particles without an emitter.,Создать всплеск частиц без эмиттера.,,GML Visual  library action description
GMStdPartSystCreate_Name,Create Particle System,Создать систему частиц,,GML Visual  library action name
GMStdPartSystCreate_Desc,Create a new particle system.,Создать новую систему частиц.,,GML Visual  library action description
GMStdPartSystDestroy_Name,Destroy Particle System,Уничтожение системы частиц,,GML Visual  library action name
GMStdPartSystDestroy_Desc,Destroy the particle system.,Уничтожить систему частиц.,,GML Visual  library action description
GMStdPartSystClear_Name,Clear Particle System,Очищение системы частиц,,GML Visual  library action name
GMStdPartSystClear_Desc,Clear the particle system.,Очистить систему частиц.,,GML Visual  library action description
GMStdPauseParticles_Name,Pause Particle System,Приостановить систему частиц,,GML Visual  library action name
GMStdPauseParticles_Desc,Pause or resume the particle system.,Приостановить или возобновить систему частиц.,,GML Visual  library action description
GMStdRefreshParticles_Name,Update Particle System,Обновить систему частиц,,GML Visual  library action name
GMStdRefreshParticles_Desc,"Update the particle system, advancing it another step.","Обновите систему частиц, переведя их на один шаг вперед.",,GML Visual  library action description
GMStdPartTypeCreate_Name,Create Particle Type,Создать тип частиц,,GML Visual  library action name
GMStdPartTypeCreate_Desc,Create a new particle type.,Создать новый вид частицы.,,GML Visual  library action description
GMStdPartTypeColor_Name,Set Particle Colour,Установить цвет частицы,,GML Visual  library action name
GMStdPartTypeColor_Desc,Set the colour of a particle type.,Установить цвет типа частицы.,,GML Visual  library action description
GMStdPartTypeLife_Name,Set Particle Life,Установить жизнь частицы,,GML Visual  library action name
GMStdPartTypeLife_Desc,Set the life of a particle type.,Установить жизнь типа частицы.,,GML Visual  library action description
GMStdPartTypeGravity_Name,Set Particle Gravity,Установить гравитацию частицы,,GML Visual  library action name
GMStdPartTypeGravity_Desc,Set the gravity of a particle type.,Установить гравитацию типа частицы.,,GML Visual  library action description
GMStdPartTypeSecondary_Name,Set Secondary Particles,Установить вторичные частицы,,GML Visual  library action name
GMStdPartTypeSecondary_Desc,Add secondary particle emissions to a particle type.,Добавить излучения вторичных частиц к типу частицы.,,GML Visual  library action description
GMStdPartEmitCreate_Name,Create Particle Emitter,Создать эмиттер частиц,,GML Visual  library action name
GMStdPartEmitCreate_Desc,Create a new particle emitter.,Создать новый эмиттер частиц.,,GML Visual  library action description
GMStdPartEmitDestroy_Name,Destroy Particle Emitter,Уничтожение эмиттера частиц,,GML Visual  library action name
GMStdPartEmitDestroy_Desc,Destroy a particle emitter.,Уничтожить эмиттер частиц.,,GML Visual  library action description
GMStdPartEmitterEmit_Name,Emit Particles,Излучать частицы,,GML Visual  library action name
GMStdPartEmitterEmit_Desc,Emit particles from a particle system.,Излучать частицы из системы частиц.,,GML Visual  library action description
GMStdEffect_Name,Do Effect,Произвести эффект,,GML Visual  library action name
GMStdEffect_Desc,Show an effect at the specified position.,Отобразить эффект на указанной позиции.,,GML Visual  library action description
GMStdScript,Script,Скрипт,,GML Visual  library argument label
GMStdArgument,Argument,Аргумент,,GML Visual argument label
GMStdTarget,Target,Цель,,GML Visual  library argument label
GMStdReturnList,Return List,Список возврата,,GML Visual  library argument label
GMStdFreeTarget,Free Target,Свободная цель,,GML Visual  library argument label
GMStdObject,Object,Объект,,GML Visual  library argument label
GMStdSequence,Sequence,Последовательность,,GML Visual  library argument label
GMStdX,X,X,,GML Visual  library argument label
GMStdY,Y,Y,,GML Visual  library argument label
GMStdTargetX,Target X,Цель X,,GML Visual  library argument label
GMStdTargetY,Target Y,Цель Y,,GML Visual  library argument label
GMStdLayer,Layer,Слой,,GML Visual  library argument label
GMStdAlarm,Alarm,Аларм,,GML Visual  library argument label
GMStdCountdown,Countdown,Обратный отсчет,,GML Visual  library argument label
GMStdNot,Not,Нет,,GML Visual  library argument label
GMStdExcludeSelf,Exclude Self,Самоисключение,,GML Visual argument label
GMStdGamepad,Gamepad,Геймпад,,GML Visual  library argument label
GMStdThreshold,Threshold,Порог,,GML Visual  library argument label
GMStdAxis,Axis,Ось,,GML Visual  library argument labelf
GMStdTrigger,Trigger,Триггер,,GML Visual  library argument label
GMStdButton,Button,Кнопка,,GML Visual  library argument label
GMStdDeadzone,Deadzone,Мертвая зона,,GML Visual  library argument label
GMStdAdditiveBlend,Blend,Смешивание,,GML Visual
GMStdDirection,Direction,Направление,,GML Visual  library argument label
GMStdType,Type,Тип,,GML Visual  library argument label
GMStdSpeed,Speed,Скорость,,GML Visual  library argument labelG
GMStdMinSpeed,Min Speed,Мин. скорость,,GML Visual  library argument label
GMStdMaxSpeed,Max Speed,Макс. скорость,,GML Visual  library argument label
GMStdForce,Force,Сила,,GML Visual  library argument label
GMStdX2,X2,X2,,GML Visual  library argument label
GMStdY2,Y2,Y2,,GML Visual  library argument label
GMStdSprite,Sprite,Спрайт,,GML Visual  library argument label
GMStdFrameIndex,Frame,Кадр,,GML Visual  library argument label
GMStdStackOrder,Stack Order,Порядок стека,,GML Visual  library argument label
GMStdNumber,Number,Число,,GML Visual  library argument label
GMStdLeft,Left,Слева,,GML Visual  library argument label
GMStdTop,Top,Верх,,GML Visual  library argument label
GMStdRight,Right,Справа,,GML Visual  library argument label
GMStdBottom,Bottom,Низ,,GML Visual  library argument label
GMStdFill,Fill,Наполнить,,GML Visual  library argument label
GMStdBackground,Background,Фон,,GML Visual  library argument label
GMStdMinCol,Min Colour,Мин. цвет,,GML Visual  library argument label
GMStdMaxCol,Max Colour,Макс. цвет,,GML Visual  library argument label
GMStdFont,Font,Шрифт,,GML Visual  library argument label
GMStdHAlign,HAlign,Гориз. выравн.,,GML Visual  library argument label
GMStdVAlign,VAlign,Вертик. выравн.,,GML Visual  library argument label
GMStdLayerName,Layer,Слой,,GML Visual  library argument label
GMStdTileIndex,Tile,Плитка,,GML Visual  library argument label
GMStdData,Data,Данные,,GML Visual label
GMStdColumn,Column,Колонка,,GML Visual  library argument label
GMStdRow,Row,Ряд,,GML Visual  library argument label
GMStdScore,Score,Счет,,GML Visual  library argument label
GMStdLives,Lives,Жизни,,GML Visual  library argument label
GMStdHealth,Health,Здоровье,,GML Visual  library argument label
GMStdGlobal,Global,Глобальный,,GML Visual  library argument label
GMStdMin,Minimum,Минимум,,GML Visual  library argument label
GMStdMax,Maximum,Максимум,,GML Visual  library argument label
GMStdTimes,Times,Времена,,GML Visual  library argument label
GMStdVariable,Variable,Переменная,,GML Visual  library argument label
GMStdTransformation,Transform,Преобразовать,,GML Visual argument label
GMStdIs,Is,Является,,GML Visual  library argument label
GMStdValue,Value,Значение,,GML Visual  library argument label
GMStdValue100,Value (0-100),Значение (0-100),,GML Visual
GMStdConstant,Constant,Константа,,GML Visual  library argument label
GMStdRounding,Rounding,Округление,,GML Visual  library argument label
GMStdWidth,Width,Ширина,,GML Visual  library argument label
GMStdHeight,Height,Высота,,GML Visual  library argument label
GMStdStructure,Structure,Структура,,GML Visual  library argument label
GMStdList,List,Список,,GML Visual  library argument label
GMStdIndex,Index,Индекс,,GML Visual  library argument label
GMStdGrid,Grid,Сетка,,GML Visual  library argument label
GMStdStack,Stack,Стек,,GML Visual  library argument label
GMStdSound,Sound,Звук,,GML Visual  library argument label
GMStdLoop,Loop,Цикл,,GML Visual  library argument label
GMStdTimeInSecs,Time In Seconds,Время в секундах,,GML Visual  library argument label
GMStdPitch,Pitch,Высота звука,,GML Visual  library argument label
GMStdVolume,Volume,Громкость,,GML Visual  library argument label
GMStdRoom,Room,Рум,,GML Visual  library argument label
GMStdFilename,Filename,Имя файла,,GML Visual  library argument label
GMStdSection,Section,Раздел,,GML Visual  library argument label
GMStdDefault,Default,По умолчанию,,GML Visual  library argument label
GMStdTimeline,Timeline,Временная шкала,,GML Visual  library argument label
GMStdMoment,Moment,Момент,,GML Visual  library argument label
GMStdState,State,Состояние,,GML Visual  library argument label
GMStdMessage,Message,Сообщение,,GML Visual  library argument label
GMStdMap,Map,Карта,,GML Visual  library argument label
GMStdKey,Key,Ключ,,GML Visual  library argument label
GMStdColorMix,Colour Mix,Цветовая смесь,,GML Visual  library argument label
GMStdStart,Start,Начало,,GML Visual  library argument label
GMStdEnd,End,Конец,,GML Visual  library argument label
GMStdMinLife,Min Life,Мин. жизнь,,GML Visual  library argument label
GMStdMaxLife,Max Life,Макс. жизнь,,GML Visual  library argument label
GMStdRenderDepth,Depth,Глубина,,GML Visual  library argument label
GMStdShape,Shape,Форма,,GML Visual  library argument label
GMStdMinSize,Min Size,Мин. размер,,GML Visual  library argument label
GMStdMaxSize,Max Size,Макс. размер,,GML Visual  library argument label
GMStdIncrease,Increase,Увеличить,,GML Visual  library argument label
GMStdWiggle,Wiggle,Колебание,,GML Visual lib argument label
GMStdCount,Count,Число,,GML Visual  library argument label
GMStdSecondaryType,Secondary,Вторичный,,GML Visual lib argument label
GMStdEmitter,Emitter,Эмиттер,,GML Visual  library argument label
GMStdBurst,Burst,Всплеск,,GML Visual  library argument label
GMStdStream,Stream,Поток,,GML Visual  library argument label
GMStdWhere,Where,Где,,GML Visual  library argument label
GMStdMinDir,Min Dir,Мин. напр.,,GML Visual  library argument label
GMStdMaxDir,Max Dir,Макс. напр.,,GML Visual  library argument label
GMStdFriction,Friction,Трение,,GML Visual  library argument label
GMStdPositionNorm,Position (0-1),Позиция (0-1),,GML Visual  library argument label
GMStdColor,Colour,Цвет,,GML Visual  library argument label
GMStdHor,Horizontal,Горизонтальный,,GML Visual  library argument label
GMStdVer,Vertical,Вертикальный,,GML Visual  library argument label
GMStdExpr,Expression,Выражение,,GML Visual  library argument label
GMStdMargin,Margin,Предел,,GML Visual  library argument label
GMStdOutline,Outline,Контур,,GML Visual  library argument label
GMStdCaption,Caption,Заголовок,,GML Visual  library argument label
GMStdCamera,Camera,Камера,,GML Visual label
GMStdVisibility,Visibility,Видимость,,GML Visual label
GMStdParticleSystem,System,Система,,GML Visual library argument label
GMStdParticleType,Type,Тип,,GML Visual library argument label
GMStdFrame,Frame,Кадр,,GML Visual  library argument label
GMStdAngle,Angle,Угол,,GML Visual  library argument labelG
GMStdMinAngle,Min Angle,Мин. угол,,GML Visual
GMStdMaxAngle,Max Angle,Макс. угол,,GML Visual
GMStdDistribution,Distribution,Распределение,,GML Visual
GMStdAlpha,Alpha,Альфа,,GML Visual  library argument label
GMStdAlignment,Alignment,Выравнивание,,GML Visual  library argument label
GMStdReturn,Return,Возврат,,GML Visual  library argument label
GMStdReturnKey,Return Key,Клавиша возврата,,GML Visual  library argument label
GMStdAutoCapitalization,Capitalization,Капитализация,,GML Visual  library argument label
GMStdPredictiveText,Text Prediction,Прогнозирование текста,,GML Visual  library argument label
GMStdRelativeToDir,Relative To Direction,Относительно направления,,GML Visual
GMStdMacro,Macro,Макрос,,GML Visual  library argument label
GMStdDirs,Directions,Направления,,GML Visual  library argument label
GMStdPath,Path,Путь,,GML Visual  library argument label
GMStdOnEnd,On End,На конце,,GML Visual  library argument label
GMStdMouseButton,Button,Кнопка,,GML Visual  library argument label
GMStdTopLeft,Top Left,Верх слева,,GML Visual  library argument label
GMStdTopRight,Top Right,Верх справа,,GML Visual  library argument label
GMStdBottomLeft,Bottom Left,Внизу слева,,GML Visual  library argument label
GMStdBottomRight,Bottom Right,Внизу справа,,GML Visual  library argument label
GMStdCenter,Center,Центр,,GML Visual  library argument label
GMStdEdge,Edge,Край,,GML Visual  library argument label
GMStdScaleX,Scale X,Масштаб X,,GML Visual  library argument label
GMStdScaleY,Scale Y,Масштаб Y,,GML Visual  library argument label
GMStdRotation,Rotation,Вращение,,GML Visual  library argument label
GMStdName,Name,Имя,,GML Visual  library argument label
GMStdVertically,Vertical,Вертикальный,,GML Visual  library argument label
GMStdHorizontally,Horizontal,Горизонтальный,,GML Visual  library argument label
GMStdEqual,Equal,Равный,,GML Visual
GMStdLess,Less,Меньше,,GML Visual
GMStdGreater,Greater,Больше,,GML Visual
GMStdLessorEqual,Less or Equal,Меньше или равно,,GML Visual
GMStdGreaterorEqual,Greater or Equal,Больше или равно,,GML Visual
GMStdString,String,Цепочка,,GML Visual
GMStdResume,Resume,Возобновить,,GML Visual
GMStdPaused,Paused,Поставлено на паузу,,GML Visual
GMStdPause,Pause,Пауза,,GML Visual
GMStdToggle,Toggle,Переключение,,GML Visual
GMStdWindow,Window,Окно,,GML Visual
GMStdFullscreen,Fullscreen,Полный экран,,GML Visual
GMStdSnow,Snow,Снег,,GML Visual
GMStdRain,Rain,Дождь,,GML Visual
GMStdCloud,Cloud,Облако,,GML Visual
GMStdFlare,Flare,Вспышка,,GML Visual
GMStdSpark,Spark,Искра,,GML Visual
GMStdStar,Star,Звезда,,GML Visual
GMStdSmokeUp,Smoke Up,Задымиться,,GML Visual
GMStdSmoke,Smoke,Дым,,GML Visual
GMStdFirework,Firework,Фейерверк,,GML Visual
GMStdEllipse,Ellipse,Эллипс,,GML Visual
GMStdRing,Ring,Кольцо,,GML Visual
GMStdExplosion,Explosion,Взрыв,,GML Visual
GMStdSphere,Sphere,Сфера,,GML Visual
GMStdCircle,Circle,Круг,,GML Visual
GMStdSquare,Square,Квадрат,,GML Visual
GMStdDisk,Disk,Диск,,GML Visual
GMStdPixel,Pixel,Пиксель,,GML Visual
GMStdSmall,Small,Маленький,,GML Visual
GMStdMedium,Medium,Средний,,GML Visual
GMStdLarge,Large,Большой,,GML Visual
GMStdBelowObjects,Below Objects,Нижние объекты,,GML Visual
GMStdAboveObjects,Above Objects,Верхние объекты,,GML Visual
GMStdAlarm0,Alarm 0,Аларм 0,,GML Visual
GMStdAlarm1,Alarm 1,Аларм 1,,GML Visual
GMStdAlarm2,Alarm 2,Аларм 2,,GML Visual
GMStdAlarm3,Alarm 3,Аларм 3,,GML Visual
GMStdAlarm4,Alarm 4,Аларм 4,,GML Visual
GMStdAlarm5,Alarm 5,Аларм 5,,GML Visual
GMStdAlarm6,Alarm 6,Аларм 6,,GML Visual
GMStdAlarm7,Alarm 7,Аларм 7,,GML Visual
GMStdAlarm8,Alarm 8,Аларм 8,,GML Visual
GMStdAlarm9,Alarm 9,Аларм 9,,GML Visual
GMStdAlarm10,Alarm 10,Аларм 10,,GML Visual
GMStdAlarm11,Alarm 11,Аларм 11,,GML Visual
GMStdMiddle,Middle,Посередине,,GML Visual
GMStdAny,Any,Любой,,GML Visual
GMStdNone,None,Отсутствует,,GML Visual
GMStdLeftTrigger,Left Trigger,Левый триггер,,GML Visual
GMStdRightTrigger,Right Trigger,Правый триггер,,GML Visual
GMStdActionTop,Action Top,Верхняя кнопка действия,,GML Visual
GMStdActionLeft,Action Left,Левая кнопка действия,,GML Visual
GMStdActionBottom,Action Bottom,Нижняя кнопка действия,,GML Visual
GMStdActionRight,Action Right,Правая кнопка действия,,GML Visual
